country,city,uid,address,avg_rate,days_since_review,name,price,review_count,thumbnail
Spain,Barcelona,4718a06c-dc7e-4d47-b771-291cdc832eac,Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain,7.9,618,Ilunion Barcelona,161,3944,
Spain,Barcelona,4b62c539-77d0-4344-8719-92303a2039d5,Paseo Taulat 278 Sant Mart 08019 Barcelona Spain,8.1,322,AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,389,1560,
Spain,Barcelona,4b9f608d-a718-4c24-96a7-3fb4d2c81a53,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,7.9,637,Petit Palace Barcelona,285,1148,
Spain,Barcelona,4d51acf4-a8b7-4fda-b3af-fbe1e00de768,Gran Via de les Corts Catalanes 668 Eixample 08010 Barcelona Spain,9.4,105,Hotel Palace GL,143,1266,
Spain,Barcelona,4ec30070-dfc6-4e92-a106-845911161c36,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain,9.2,32,H10 Port Vell 4 Sup,57,1261,
Spain,Barcelona,4ff3ad63-0a6f-4011-994f-b4f706e0b44d,Calabria 90 92 Eixample 08015 Barcelona Spain,8.8,633,TWO Hotel Barcelona by Axel 4 Sup Adults Only,249,2336,
Spain,Barcelona,5012a924-084f-46bf-a9a8-94b171dea92e,Enric Granados 62 64 Eixample 08008 Barcelona Spain,8.8,16,H10 Art Gallery 4 Sup,213,1693,
Spain,Barcelona,5134ec70-8567-43b2-a48c-c3d74c99b822,Avenida Diagonal 568 Sarri St Gervasi 08021 Barcelona Spain,8.7,629,Wilson Boutique Hotel,352,724,
Spain,Barcelona,52a3d668-a845-4b2e-9378-6e9b6f46e0a6,Paseo Garc a I Faria 69 71 Sant Mart 08019 Barcelona Spain,7.5,528,Hotel Front Maritim,388,747,
Spain,Barcelona,53a4a70d-3158-4147-90e7-9ee5d5188789,Santa Rosa Esplugues 33 08950 Barcelona Spain,7.9,101,Abba Garden,293,959,
Spain,Barcelona,54e90a73-bf13-4867-94d2-9ea37bc7680b,Ausi s Marc 34 Eixample 08010 Barcelona Spain,9.0,24,Room Mate Gerard,295,67,
Spain,Barcelona,57711adb-aae5-4356-8e42-431c17a8aad6,Mallorca 269 271 Eixample 08008 Barcelona Spain,9.2,20,Alma Barcelona GL,366,593,
Spain,Barcelona,5e813e51-7630-4294-90d0-d5ba6ffd69d7,Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain,8.0,38,Hotel SB Icaria Barcelona,198,3633,
Spain,Barcelona,601b10d1-0dfc-49b4-a1a8-71f5a4c99c34,Passeig de Gracia 132 Gr cia 08008 Barcelona Spain,9.0,661,Hotel Casa Fuster G L Monumento,108,935,
Spain,Barcelona,609d83d9-a4c4-433d-8e1e-ecd0d308a9ad,Proven als 10 Sant Mart 08019 Barcelona Spain,8.1,87,Attica 21 Barcelona Mar,97,926,
Spain,Barcelona,60b4fe71-a178-4f2d-98f4-9f2e5bfd9126,Numancia 74 Les Corts 08029 Barcelona Spain,8.2,518,NH Sants Barcelona,199,1122,
Spain,Barcelona,60d7738d-51d1-49fb-84b2-68d9d48935b1,Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,8.7,652,Hotel Espa a Ramblas,393,1908,
Spain,Barcelona,62708c97-95bf-47e5-bfbd-e3b5c208327f,Doctor Carulla 25 Sarri St Gervasi 08017 Barcelona Spain,9.2,671,Primero Primera,216,261,
Spain,Barcelona,636a06e8-0833-4a12-a8d0-8ce1f0f6bf75,Gran V a De Les Corts Catalanes 570 Eixample 08011 Barcelona Spain,8.2,378,Sunotel Central,98,3870,
Spain,Barcelona,64e6a980-73fc-4d12-8ed8-629f378759ae,Llull 340 Sant Mart 08019 Barcelona Spain,8.3,43,Vincci Maritimo,380,2573,
Spain,Barcelona,65adb650-b62c-445c-8795-81cd77180953,Ample 1 Pla a Duc de Medinaceli Ciutat Vella 08002 Barcelona Spain,8.8,240,Catalonia Port,211,701,
Spain,Barcelona,665280e6-7bf6-4942-a0a3-6dab1f27de12,Paseo Garc a Faria 37 47 Sant Mart 08019 Barcelona Spain,8.2,313,Occidental Atenea Mar Adults Only,89,2500,
Spain,Barcelona,66b119a6-5985-44af-9cf1-5c09052a4cc9,Cardenal Reig 11 Les Corts 08028 Barcelona Spain,7.7,443,Senator Barcelona Spa Hotel,103,3097,
Spain,Barcelona,66f40736-1748-4a38-b6fc-bc379050e101,Valencia 157 Eixample 08011 Barcelona Spain,8.2,305,Sunotel Club Central,159,2836,
Spain,Barcelona,6a2687b8-7cc0-4d30-95ea-fc832faa4333,Pau Claris 150 Eixample 08009 Barcelona Spain,8.6,221,Claris Hotel Spa GL,198,931,
Spain,Barcelona,6be21f1b-8b6c-4c91-8239-285efed40eff,Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,8.9,528,Col n Hotel Barcelona,194,1300,
Spain,Barcelona,6bea2169-cf56-44cf-bed8-af41a474196b,La Rambla 105 Ciutat Vella 08002 Barcelona Spain,8.9,70,Hotel Bagu s,53,390,
Spain,Barcelona,6c20ebe4-fac9-4749-9701-8bc633d4ef6d,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,8.4,246,Barcel Raval,239,2254,
Spain,Barcelona,6f670b91-d187-431a-88bf-c6e2bf7d4737,Putget 68 Sarri St Gervasi 08023 Barcelona Spain,7.4,137,Catalonia Park Putxet,314,3590,
Spain,Barcelona,72fc8b31-d537-4cd5-a649-83afffae5e97,234 Diputacio Eixample 08007 Barcelona Spain,7.8,449,Sansi Diputacio,175,338,
Spain,Barcelona,76691577-f1a1-482c-abd1-2d14653ddd71,Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain,8.8,277,Hotel Barcelona Universal,307,807,
Spain,Barcelona,782ed061-fb7c-48c0-b621-3500e16f48c5,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,8.0,113,Mercure Barcelona Condor,210,434,
Spain,Barcelona,78e3d65c-3d9d-48dd-8eed-bb13238b7167,Avenida Roma 22 30 Eixample 08015 Barcelona Spain,8.2,616,H10 Itaca,384,732,
Spain,Barcelona,7934e918-7816-4138-aff6-1dfc74c704f3,Mallorca 178 Eixample 08036 Barcelona Spain,9.3,77,The Corner Hotel,115,460,
Spain,Barcelona,79be7230-afff-48a7-a132-cc89cd9ece59,Rossell 390 Eixample 08025 Barcelona Spain,8.7,345,Ayre Hotel Rosell n,249,2359,
Spain,Barcelona,79d4b0aa-9729-4071-ae5a-742ebf9c1e26,Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,9.4,474,Catalonia Square 4 Sup,64,1711,
Spain,Barcelona,7ac228ef-ba48-4dfd-b23c-fd55afc7ad02,Passeig de Gr cia 29 Eixample 08007 Barcelona Spain,8.3,227,Eurostars Bcn Design,56,1601,
Spain,Barcelona,7be8843b-b2d4-47a5-b17c-01960be45c34,Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain,9.2,181,H10 Metropolitan 4 Sup,134,1834,
Spain,Barcelona,7f04a1be-a3ef-4ca4-88d1-2b9ab3479a8b,Avenida Litoral 10 Ciutat Vella 08005 Barcelona Spain,8.6,660,Pullman Barcelona Skipper,392,1424,
Spain,Barcelona,7fd57501-78f2-4c9a-b039-2936be29acc4,Avenida Diagonal 555 Les Corts 08029 Barcelona Spain,8.6,269,AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel,381,446,
Spain,Barcelona,823b8431-76f3-4929-9240-3f029adeb63c,Mallorca 181 Eixample 08036 Barcelona Spain,8.4,579,Best Western Premier Hotel Dante,370,1130,
Spain,Barcelona,82425a49-3cbf-4eb4-a9f5-003532bf7043,Josep Pla 69 Sant Mart 08019 Barcelona Spain,8.5,270,Vincci Bit,148,2848,
Spain,Barcelona,82509728-518d-4581-9a68-59278235da2e,Via Laietana 42 Ciutat Vella 08003 Barcelona Spain,7.1,668,Ilunion Almirante,162,1484,
Spain,Barcelona,8257ff03-1ed7-4fe2-90ee-8d21f72b0cfa,D u i Mata 66 99 Les Corts 08029 Barcelona Spain,8.7,340,NH Collection Barcelona Constanza,354,1542,
Spain,Barcelona,8279aeb7-6c4a-46f1-bd6c-982de01753dd,Espronceda 6 Sant Mart 08005 Barcelona Spain,8.2,702,NH Hesperia Barcelona del Mar,256,855,
Spain,Barcelona,83fd1079-44e6-4f4c-95a8-94ef41ce87dd,Rossell 249 Eixample 08008 Barcelona Spain,9.1,48,Gallery Hotel,309,953,
Spain,Barcelona,844d16ac-1de9-4aa5-9d0f-0afc62af6616,Moll de Barcelona WTC Ciutat Vella 08039 Barcelona Spain,8.5,693,Eurostars Grand Marina Hotel GL,283,4559,
Spain,Barcelona,8475079a-1901-4da4-9075-e022f4e74fbb,Avenida Diagonal 596 Sarri St Gervasi 08021 Barcelona Spain,8.9,139,Vincci Mae,96,546,
Spain,Barcelona,84d549b4-5305-423f-ae2b-6474648a0ead,Rambla de Catalunya 76 Eixample 08008 Barcelona Spain,8.1,578,HCC Regente,123,354,
Spain,Barcelona,8615a12d-9217-4eec-b2b2-ef9a4d435149,Corcega 255 Eixample 08036 Barcelona Spain,8.6,370,The Mirror Barcelona,260,711,
Spain,Barcelona,871f7078-078c-4cf2-b3ce-b11ca6d8c9c7,Consell de Cent 51 53 Sants Montju c 08014 Barcelona Spain,8.5,216,Pestana Arena Barcelona,195,904,
Spain,Barcelona,877911aa-9ae6-4d7b-a622-e4036cbbab95,Palaud ries 26 Sants Montju c 08004 Barcelona Spain,8.3,306,Hotel Grums Barcelona,290,1494,
Spain,Barcelona,8b01b318-5d30-4660-8785-0c5a7565fdeb,Rec Comtal 16 18 Ciutat Vella 08003 Barcelona Spain,8.8,407,Catalonia Born,92,2094,
Spain,Barcelona,8e9ac828-3280-4f9c-88ce-5f93f151d2a1,Capellans 4 Ciutat Vella 08002 Barcelona Spain,8.9,339,Hotel Barcelona Catedral,354,2695,
Spain,Barcelona,8ec25fc7-d255-4ba4-8657-66167bc4cca0,Caspe 103 Eixample 08013 Barcelona Spain,8.5,449,Ayre Hotel Caspe,133,3442,
Spain,Barcelona,9127ee07-499f-4894-adfc-b4186a3690e3,Las Ramblas 117 Ciutat Vella 08002 Barcelona Spain,8.4,231,Royal Ramblas,331,3340,
Spain,Barcelona,9837df6f-d3af-4a4d-bc2b-db79b415abb3,Pla a Reial 1 Ciutat Vella 08001 Barcelona Spain,9.3,471,Hotel DO Pla a Reial G L ,361,252,
Spain,Barcelona,98f126e0-ff72-4f36-a90a-b62155638a0c,Bergara 8 Eixample 08002 Barcelona Spain,8.8,380,Hotel Pulitzer,355,1746,
Spain,Barcelona,9958748c-36df-4d9d-984c-bdf15845834e,Gran Via de las Corts Catalanes 629 Eixample 08010 Barcelona Spain,8.6,246,Hotel Indigo Barcelona Plaza Catalunya,226,802,
Spain,Barcelona,9c25f0f9-7c57-4240-800a-f64f55de4b1f,Mallorca 251 Eixample 08008 Barcelona Spain,8.3,721,Alexandra Barcelona A DoubleTree by Hilton,361,351,
Spain,Barcelona,9d0e90dc-b35b-4877-ab53-b49535d29b7b,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,9.3,143,H10 Cubik 4 Sup,101,1398,
Spain,Barcelona,9d28ce4b-9c00-4aa6-a3d9-d4c03435e4aa,Via Laietana 17 Ciutat Vella 08003 Barcelona Spain,7.9,268,Exe Laietana Palace,348,2045,
Spain,Barcelona,a08c07e8-dc9b-4c4f-811c-ff6ce08095eb,Rossell 265 Eixample 08008 Barcelona Spain,8.9,691,Hotel Omm,120,631,
Spain,Barcelona,a340e091-3dca-46ff-9914-557f76f58580,Riudarenes 7 Ciutat Vella 08002 Barcelona Spain,9.4,377,The Wittmore Adults Only,165,217,
Spain,Barcelona,a5478085-f3f2-4996-afa2-b0182ffec651,Pla a Rosa dels Vents 1 Passeig Joan de Borbo Ciutat Vella 08039 Barcelona Spain,8.5,305,W Barcelona,250,2708,
Spain,Barcelona,a67356fa-1b89-47ea-bbd6-58c26614e93e,Pau Claris 179 Eixample 08037 Barcelona Spain,9.6,105,H10 Casa Mimosa 4 Sup,329,454,
Spain,Barcelona,a7937d38-092d-4d21-91be-88da04a9326a,Muntaner 352 Sarri St Gervasi 08021 Barcelona Spain,8.1,238,Hotel Rekord,322,461,
Spain,Barcelona,a7eedaa4-f686-47da-9410-0364afd06447,Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,7.8,716,Hotel Best Western PLUS Alfa Aeropuerto,101,2521,
Spain,Barcelona,ab20320b-00c7-4274-89e7-9161357ed0c7,Magdalenes 13 15 Ciutat Vella 08002 Barcelona Spain,9.4,417,Catalonia Magdalenes,96,1108,
Spain,Barcelona,abaf9279-a8b4-453b-b7a9-93840d857b25,Carrer de Arag 271 Eixample 08007 Barcelona Spain,9.1,55,Room Mate Anna,391,1286,
Spain,Barcelona,ac2aa5b8-afc8-4f9e-bc47-7be4881116d6,Passeig de Colom 9 Ciutat Vella 08002 Barcelona Spain,9.6,663,Hotel The Serras,111,604,
Spain,Barcelona,b4630249-7184-4b6f-847d-21bf14e3a5f2,Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain,9.2,686,Catalonia Passeig de Gr cia 4 Sup,333,2116,
Spain,Barcelona,b53c1bd7-2291-4d9a-9529-8c7f27d89f42,Via Laietana 30 Ciutat Vella 08003 Barcelona Spain,8.9,360,Grand Hotel Central,230,988,
Spain,Barcelona,b55c8c9a-8595-4308-9a7b-6034d07d330d,San Sever 5 Ciutat Vella 08002 Barcelona Spain,9.2,7,Hotel Neri,317,177,
Spain,Barcelona,b5b7c9e6-1ac0-44eb-89fa-b153a0686e86,Plaza Espa a 6 8 Sants Montju c 08014 Barcelona Spain,8.4,335,Catalonia Barcelona Plaza,226,4527,
Spain,Barcelona,b616e12c-3292-4756-b10a-92d93d13b104,Roger de Ll ria 17 Eixample 08010 Barcelona Spain,8.9,340,Hotel mbit Barcelona,316,1498,
Spain,Barcelona,b6e28c29-89dd-44ac-9716-4584230a58fe,Mallorca 288 Eixample 08037 Barcelona Spain,8.9,273,Room Mate Carla,120,1257,
Spain,Barcelona,b8966179-4c4c-4718-856b-a329a0e0d48e,Nicaragua 47 Sants Montju c 08029 Barcelona Spain,8.1,264,Acta CITY47,319,2436,
Spain,Barcelona,b8de092e-0e5d-44af-b5f6-f5f56c423d28,Llan 24 Eixample 08015 Barcelona Spain,8.6,582,Ofelias Hotel 4 Sup,84,343,
Spain,Barcelona,b9f76371-45dc-4a61-80f2-dc1b4b30c954,Mariano Cubi 62 64 Sarri St Gervasi 08006 Barcelona Spain,8.3,274,Aparthotel Mariano Cubi Barcelona,76,635,
Spain,Barcelona,ba5e37f9-86ac-4368-bcd4-d245794cd221,Passeig Colom 12 Ciutat Vella 08002 Barcelona Spain,8.9,272,Duquesa de Cardona,166,904,
Spain,Barcelona,bb37274a-e49d-43e9-9b2c-511ba0aa9731,277 Carrer de Proven a Eixample 08037 Barcelona Spain,9.4,187,The One Barcelona GL,170,332,
Spain,Barcelona,bdd51068-a941-4e83-8e24-103556f467e2,Roger de Lluria 16 18 Eixample 08010 Barcelona Spain,8.9,499,Negresco Princess 4 Sup,385,2369,
Spain,Barcelona,be7ffd8c-0d14-4900-b594-f79a177d3080,Ronda Sant Pere 32 Eixample 08010 Barcelona Spain,8.9,223,Vincci Gala,387,913,
Spain,Barcelona,c05b679c-36fc-4a0b-92a4-786d10cf07fa,Roger de Ll ria 60 Eixample 08009 Barcelona Spain,8.3,362,Catalonia Eixample 1864,321,2372,
Spain,Barcelona,c06f91ee-cbb3-4e16-9295-b317ff0a0862,Plaza de Catalunya 19 Ciutat Vella 08002 Barcelona Spain,9.3,486,Olivia Plaza Hotel,82,2757,
Spain,Barcelona,c1d3fb4c-f00c-4238-980e-bfbb1d12b952,La Rambla 109 Ciutat Vella 08002 Barcelona Spain,9.2,138,Hotel 1898,191,1436,
Spain,Barcelona,c5bc48e8-d736-493d-b908-409185325a06,Aribau 33 Eixample 08011 Barcelona Spain,8.0,574,Axel Hotel Barcelona Urban Spa Adults Only,294,2694,
Spain,Barcelona,c6758aca-fd83-4a07-b84d-5599030ce5e1,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,8.1,29,Zenit Barcelona,143,645,
Spain,Barcelona,c715034b-743d-4fed-a2ed-c2621c26618f,Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain,8.0,539,The Gates Diagonal Barcelona,323,1725,
Spain,Barcelona,c75bb106-5092-4e25-89b0-3e062c43db19,Comte d Urgell 232 Eixample 08036 Barcelona Spain,8.7,722,U232 Hotel,171,873,
Spain,Barcelona,c85957e4-77d9-4345-8c70-df864e416dc5,Mallorca 216 Eixample 08008 Barcelona Spain,8.5,130,Hotel Balmes,105,931,
Spain,Barcelona,c93ca270-6f19-4881-b464-174ead838f68,Diputaci 195 Eixample 08011 Barcelona Spain,8.7,291,Ako Suites Hotel,273,771,
Spain,Barcelona,cb91e787-a5f5-459d-88c4-a9ba56de5226,Pallars 121 125 Sant Mart 08018 Barcelona Spain,8.0,11,Hotel Spa Villa Olimpica Suites,205,3565,
Spain,Barcelona,cc377339-20aa-418a-b349-6d61207bb97e,Balmes 103 105 Eixample 08008 Barcelona Spain,8.4,462,Hotel Barcelona Center,309,1472,
Spain,Barcelona,cd487ce6-e22d-41c9-a6dd-08724debaabb,Passeig de Gracia 84 Eixample 08008 Barcelona Spain,8.6,389,Royal Passeig de Gracia,291,3823,
Spain,Barcelona,cd7069e4-d5b8-44bb-83e2-f466be6ddb16,Rambla Catalunya 104 Eixample 08008 Barcelona Spain,8.8,326,Hotel Murmuri Barcelona,91,375,
Spain,Barcelona,cf6a4618-d737-4de2-a104-b5df48fb0148,Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain,8.0,715,AC Hotel Sants a Marriott Lifestyle Hotel,297,575,
Spain,Barcelona,cff68c9e-0aa9-4605-b40c-0325b30a0362,La Rambla 128 Ciutat Vella 08002 Barcelona Spain,8.1,580,Hotel Serhs Rivoli Rambla,326,1957,
Spain,Barcelona,d1286ba7-7f27-426e-aac0-1b6f4bf05bb1,Plaza Paisos Catalans s n Sants Montju c 08014 Barcelona Spain,8.6,35,Barcel Sants,357,4379,
Spain,Barcelona,d35378c5-5e3e-45c9-92ff-cb2540e3b642,Gran Via 550 Eixample 08011 Barcelona Spain,8.8,177,Hotel Vueling Bcn by HC,368,1696,
Spain,Barcelona,d3808780-f5a3-431b-b99e-888770796a81,Loreto 21 25 Les Corts 08029 Barcelona Spain,8.0,352,Hotel Derby,85,808,
Spain,Barcelona,d381edd1-54aa-4d17-9f24-33e99e400dbd,Gran V a de Les Corts Catalanes 647 Eixample 08010 Barcelona Spain,8.5,727,Silken Gran Hotel Havana,86,1354,
Spain,Barcelona,d3c3bfae-7fa0-479f-8e5a-d4afe13bd687,Elisabets 11 Ciutat Vella 08001 Barcelona Spain,9.6,369,Hotel Casa Camper,322,732,
Spain,Barcelona,d4999df5-c297-4d85-a8bb-47b143237424,Balmes 142 146 Eixample 08008 Barcelona Spain,8.1,357,Catalonia Diagonal Centro,399,1918,
Spain,Barcelona,d5185d9f-6de3-47fa-84f3-acd4624a9d31,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,9.1,29,H10 Urquinaona Plaza,162,1875,
Spain,Barcelona,d5398241-9a91-40d6-b16e-e22d64e2a03f,Via Augusta 5 08006 Barcelona Spain,8.3,43,Hotel Balmoral,323,1023,
Spain,Barcelona,d700a6b9-658c-4e3d-8d09-68eee3965df9,Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain,8.8,276,Capri by Fraser Barcelona,179,2988,
Spain,Barcelona,d7db2ddd-b97e-417e-b39e-c5b6e06df9bb,Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain,7.9,532,Catalonia Atenas,388,6792,
Spain,Barcelona,d83fb174-5edb-4d2b-a569-959bd0534a10,Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain,7.8,579,Tryp Barcelona Apolo Hotel,366,883,
Spain,Barcelona,d84edf5f-f32f-4946-a426-c379ed8c4898,Paseo de Gracia 75 Eixample 08008 Barcelona Spain,9.3,431,Monument Hotel,287,849,
Spain,Barcelona,dc1a2ebd-ed3b-43d3-9756-ae8c0f7c3c84,Mallorca 1 23 Sants Montju c 08014 Barcelona Spain,7.6,713,Expo Hotel Barcelona,296,4646,
Spain,Barcelona,dc456fa5-6393-44b8-8e7e-975e13e1dd0a,Paseo de Gracia 73 Eixample 08008 Barcelona Spain,8.7,139,Condes de Barcelona,253,1319,
Spain,Barcelona,dee33933-0e16-49f1-874b-188675326817,Guillem Tell 49 Sarri St Gervasi 08006 Barcelona Spain,8.8,711,Pol Grace Hotel,395,2220,
Spain,Barcelona,e0fb044b-b1ca-46ed-9464-ea1c2b3db5f5,Calabria 115 117 Eixample 08015 Barcelona Spain,9.1,497,Hotel Villa Emilia,311,869,
Spain,Barcelona,e48b4a1c-c2f7-4f6b-96c1-8a5ab2e1b385,Pelai 28 Ciutat Vella 08002 Barcelona Spain,8.6,98,Catalonia Ramblas 4 Sup,64,4276,
Spain,Barcelona,e62757a1-96a6-49e8-b885-66f39e985831,Passeig de Gracia 62 Eixample 08007 Barcelona Spain,9.2,712,Sixtytwo Hotel,204,1010,
Spain,Barcelona,e8265ea9-ec90-4de3-96e1-f368be319edf,Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain,8.7,406,Gran Hotel La Florida,155,943,
Spain,Barcelona,ebdca1cc-817c-4829-81d2-2c3f76ac5f6b,Passeig de Gr cia 38 40 Eixample 08007 Barcelona Spain,9.0,574,Mandarin Oriental Barcelona,161,283,
Spain,Barcelona,ec256245-544e-47c5-804e-4538c9d80ec4,Rosell n 174 176 Eixample 08036 Barcelona Spain,8.5,290,Bcn Urban Hotels Gran Rosellon,326,2383,
Spain,Barcelona,edb4b7f7-cbe2-4f03-a9ac-0f8b7a077802,Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain,8.5,136,Acta Atrium Palace,212,1933,
Spain,Barcelona,f001e347-945a-4db3-8224-6bee4c6f3455,Balmes 117 Eixample 08008 Barcelona Spain,9.3,403,Olivia Balmes Hotel,270,1835,
Spain,Barcelona,f0cc99bd-93ec-49a4-afc0-03f69cc2f5e4,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,8.6,163,Catalonia Rigoletto,118,1562,
Spain,Barcelona,f4c23ad2-36e5-4399-9034-6fb79921387c,Ronda Universitat 21 Eixample 08007 Barcelona Spain,8.5,338,H10 Universitat,135,1403,
Spain,Barcelona,f5bb4499-c785-4d32-930d-bfa6b6bb2d2a,Avenida Diagonal 570 Sarri St Gervasi 08021 Barcelona Spain,8.6,4,NH Hesperia Barcelona Presidente,57,847,
Spain,Barcelona,f5c1ed58-03e9-4a27-a982-ede538241637,Gran Via de les Corts Catalanes 700 Eixample 08010 Barcelona Spain,8.7,547,Hotel Casa Bonay,60,1416,
Spain,Barcelona,f662ee34-8100-4ab1-b72e-cd10ebf898c7,Gran Via 605 Eixample 08007 Barcelona Spain,8.4,557,Avenida Palace,217,3222,
Spain,Barcelona,fa6f5ee2-44c8-457d-a367-0b4f478c0325,Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,8.3,434,Fairmont Rey Juan Carlos I,194,1068,
Spain,Barcelona,fbb903d2-367a-494c-b2cd-313598503c09,Girona 158 Eixample 08037 Barcelona Spain,9.0,120,Hotel Well and Come,334,1589,
Spain,Barcelona,fc1db57c-cdd2-4653-8ae9-dcb54ee2cac4,Diputacion 250 Eixample 08007 Barcelona Spain,8.6,208,Petit Palace Museum,168,1594,
Spain,Barcelona,fdfb808d-e649-4f48-8735-4cddd24a4fce,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,8.1,716,NH Barcelona Stadium,83,1257,
Spain,Barcelona,fe108999-6c75-4983-b874-24c0e80de637,Vilamari 34 36 Eixample 08015 Barcelona Spain,8.3,683,Hotel Vilamar ,122,1127,
Spain,Barcelona,fe9ca11e-f89c-4c58-b839-4405f98a0c63,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,8.1,711,Melia Barcelona Sarri ,189,577,
Austria,Vienna,013f1b97-e848-423b-ba25-366c651e68eb,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,9.1,512,Hotel Stefanie,82,3883,
Austria,Vienna,01800253-1eeb-45c2-bf35-cc25ccc745df,Margareteng rtel 142 05 Margareten 1050 Vienna Austria,8.9,330,Falkensteiner Hotel Wien Margareten,357,1218,
Austria,Vienna,0242e82d-f507-45e1-a636-ec22fb992c03,Dorotheergasse 3 01 Innere Stadt 1010 Vienna Austria,8.6,354,Graben Hotel,128,657,
Austria,Vienna,049ae50a-e26b-4d5d-9143-2251e8658307,Wildpretmarkt 5 01 Innere Stadt 1010 Vienna Austria,8.9,389,Hotel Amadeus,328,717,
Austria,Vienna,0c2ab201-80c6-4158-a9e6-fefaab520e45,Lerchenfelder Stra e 1 3 07 Neubau 1070 Vienna Austria,8.8,157,25hours Hotel beim MuseumsQuartier,87,4324,
Austria,Vienna,0c4e92f0-9fcb-4ce1-89f4-a6a6987f0ff2,Herrengasse 10 01 Innere Stadt 1010 Vienna Austria,9.0,317,Steigenberger Hotel Herrenhof,382,2873,
Austria,Vienna,0d195799-1d48-4c5c-bcb3-3194f92f43ae,Sonnenhofgasse 8 10 05 Margareten 1050 Vienna Austria,8.2,326,Austria Trend Hotel Ananas Wien,182,4217,
Austria,Vienna,0dc6e7fc-8fb9-4b0f-8f30-f97d268fec12,Praterstra e 1 02 Leopoldstadt 1020 Vienna Austria,9.0,621,Sofitel Vienna Stephansdom,144,1148,
Austria,Vienna,0eda9fba-90af-4afe-b11c-78f899372b56,Wiedner Hauptstra e 44 04 Wieden 1040 Vienna Austria,8.0,308,Suite Hotel 900 m zur Oper,365,3461,
Austria,Vienna,14954d3f-c76c-433c-8d14-f3ef634bcc7a,Johannesgasse 28 03 Landstra e 1030 Vienna Austria,8.1,74,InterContinental Wien,190,737,
Austria,Vienna,1672f5c3-7f50-49da-988d-1a4e0ef6be43,Am Stadtpark 1 03 Landstra e 1030 Vienna Austria,8.0,164,Hilton Vienna,62,3078,
Austria,Vienna,16ca07fd-b2e5-4402-986c-1ef21dfc8022,Papagenogasse 6 06 Mariahilf 1060 Vienna Austria,8.9,459,Hotel Beethoven Wien,133,578,
Austria,Vienna,18336329-043e-4f5c-88bc-08d0d4fdea92,Wiedner Hauptstra e 12 04 Wieden 1040 Vienna Austria,8.1,411,Das Triest Hotel,386,275,
Austria,Vienna,193286f0-375f-4f34-906b-cd9f67685606,Stubenring 2 01 Innere Stadt 1010 Vienna Austria,7.7,402,Best Western Hotel Pension Arenberg Wien Zentrum,338,1238,
Austria,Vienna,1960c98d-21d0-40e1-a00c-213bf9553485,Am Hof 2 01 Innere Stadt 1010 Vienna Austria,9.3,443,Park Hyatt Vienna,173,532,
Austria,Vienna,1a5de153-452f-452e-bebe-ab52b419c98c,Rudolfsplatz 11 01 Innere Stadt 1010 Vienna Austria,8.6,2,K K Palais Hotel,299,992,
Austria,Vienna,1d345a19-0bc9-433b-b2a8-68643fe6f9d7,Am Heumarkt 35 37 03 Landstra e 1030 Vienna Austria,8.6,73,Hotel Am Konzerthaus Vienna MGallery by Sofitel,103,1307,
Austria,Vienna,25a3b728-0b15-47b7-9776-bce72980236e,Getreidemarkt 5 06 Mariahilf 1060 Vienna Austria,8.5,36,Mercure Secession Wien,233,753,
Austria,Vienna,268b3a7a-9040-4ecc-a56d-55a09a6d9d9f,Wagramer Stra e 16 18 22 Donaustadt 1220 Vienna Austria,8.6,520,Park Inn by Radisson Uno City Vienna,228,2341,
